index,label,p_pos,p_neu,p_neg
43749,pos,0.7329512238502502,0.0,0.2670487761497497
43750,pos,0.5128095746040344,0.0,0.4871904253959656
43751,neu,0.33,0.34,0.33
43752,neu,0.33,0.34,0.33
43753,neu,0.33,0.34,0.33
43754,neu,0.33,0.34,0.33
43755,neg,0.1143667101860046,0.0,0.8856332898139954
43756,neg,0.1321207284927368,0.0,0.8678792715072632
43757,neu,0.33,0.34,0.33
43758,pos,0.9146645665168762,0.0,0.0853354334831237
43759,pos,0.944856584072113,0.0,0.0551434159278869
43760,neu,0.33,0.34,0.33
43761,pos,0.5649998188018799,0.0,0.4350001811981201
43762,pos,0.8318781852722168,0.0,0.1681218147277832
43763,neu,0.33,0.34,0.33
43764,neu,0.33,0.34,0.33
43765,neu,0.33,0.34,0.33
43766,neu,0.33,0.34,0.33
43767,neu,0.33,0.34,0.33
43768,neu,0.33,0.34,0.33
43769,neu,0.33,0.34,0.33
43770,neu,0.33,0.34,0.33
43771,neu,0.33,0.34,0.33
43772,pos,0.7890663743019104,0.0,0.2109336256980896
43773,pos,0.7320601344108582,0.0,0.2679398655891418
43774,neu,0.33,0.34,0.33
43775,neu,0.33,0.34,0.33
43776,pos,0.8610988259315491,0.0,0.1389011740684509
43777,pos,0.8445205092430115,0.0,0.1554794907569885
43778,neu,0.33,0.34,0.33
43779,pos,0.8610988259315491,0.0,0.1389011740684509
43780,pos,0.8445205092430115,0.0,0.1554794907569885
43781,pos,0.5857566595077515,0.0,0.4142433404922485
43782,neu,0.33,0.34,0.33
43783,neu,0.33,0.34,0.33
43784,neu,0.33,0.34,0.33
43785,pos,0.7864779233932495,0.0,0.2135220766067505
43786,neu,0.33,0.34,0.33
43787,pos,0.5857566595077515,0.0,0.4142433404922485
43788,neu,0.33,0.34,0.33
43789,neu,0.33,0.34,0.33
43790,neu,0.33,0.34,0.33
43791,pos,0.7864779233932495,0.0,0.2135220766067505
43792,neu,0.33,0.34,0.33
43793,pos,0.5857566595077515,0.0,0.4142433404922485
43794,neu,0.33,0.34,0.33
43795,neu,0.33,0.34,0.33
43796,neu,0.33,0.34,0.33
43797,pos,0.7864779233932495,0.0,0.2135220766067505
43798,neu,0.33,0.34,0.33
43799,pos,0.5857566595077515,0.0,0.4142433404922485
43800,neu,0.33,0.34,0.33
43801,neu,0.33,0.34,0.33
43802,neu,0.33,0.34,0.33
43803,pos,0.7864779233932495,0.0,0.2135220766067505
43804,neu,0.33,0.34,0.33
43805,neu,0.33,0.34,0.33
43806,pos,0.704824686050415,0.0,0.2951753139495849
43807,pos,0.6723663806915283,0.0,0.3276336193084717
43808,neu,0.33,0.34,0.33
43809,neu,0.33,0.34,0.33
43810,neu,0.33,0.34,0.33
43811,neu,0.33,0.34,0.33
43812,neu,0.33,0.34,0.33
43813,neu,0.33,0.34,0.33
43814,neu,0.33,0.34,0.33
43815,neu,0.33,0.34,0.33
43816,neu,0.33,0.34,0.33
43817,neu,0.33,0.34,0.33
43818,neu,0.33,0.34,0.33
43819,neu,0.33,0.34,0.33
43820,neu,0.33,0.34,0.33
43821,neu,0.33,0.34,0.33
43822,neg,0.4092264771461487,0.0,0.5907735228538513
43823,neu,0.33,0.34,0.33
43824,neu,0.33,0.34,0.33
43825,pos,0.7555755376815796,0.0,0.2444244623184204
43826,neu,0.33,0.34,0.33
43827,neu,0.33,0.34,0.33
43828,neu,0.33,0.34,0.33
43829,neg,0.4092264771461487,0.0,0.5907735228538513
43830,neu,0.33,0.34,0.33
43831,neu,0.33,0.34,0.33
43832,pos,0.7555755376815796,0.0,0.2444244623184204
43833,neu,0.33,0.34,0.33
43834,neu,0.33,0.34,0.33
43835,neu,0.33,0.34,0.33
43836,neu,0.33,0.34,0.33
43837,neg,0.4143878221511841,0.0,0.5856121778488159
43838,neu,0.33,0.34,0.33
43839,neu,0.33,0.34,0.33
43840,neu,0.33,0.34,0.33
43841,neu,0.33,0.34,0.33
43842,neu,0.33,0.34,0.33
43843,neu,0.33,0.34,0.33
43844,neu,0.33,0.34,0.33
43845,neu,0.33,0.34,0.33
43846,pos,0.569719135761261,0.0,0.430280864238739
43847,neu,0.33,0.34,0.33
43848,neu,0.33,0.34,0.33
43849,neu,0.33,0.34,0.33
43850,neu,0.33,0.34,0.33
43851,neu,0.33,0.34,0.33
43852,neu,0.33,0.34,0.33
43853,neu,0.33,0.34,0.33
43854,pos,0.569719135761261,0.0,0.430280864238739
43855,neu,0.33,0.34,0.33
43856,neu,0.33,0.34,0.33
43857,neu,0.33,0.34,0.33
43858,neu,0.33,0.34,0.33
43859,pos,0.7555273175239563,0.0,0.2444726824760437
43860,neu,0.33,0.34,0.33
43861,neu,0.33,0.34,0.33
43862,neu,0.33,0.34,0.33
43863,pos,0.8856737017631531,0.0,0.1143262982368469
43864,pos,0.8980165719985962,0.0,0.1019834280014038
43865,pos,0.7688918113708496,0.0,0.2311081886291504
43866,neu,0.33,0.34,0.33
43867,neu,0.33,0.34,0.33
43868,pos,0.9568507075309752,0.0,0.0431492924690246
43869,neu,0.33,0.34,0.33
43870,neu,0.33,0.34,0.33
43871,neu,0.33,0.34,0.33
43872,neu,0.33,0.34,0.33
43873,neu,0.33,0.34,0.33
43874,neu,0.33,0.34,0.33
43875,neu,0.33,0.34,0.33
43876,pos,0.9568507075309752,0.0,0.0431492924690246
43877,neu,0.33,0.34,0.33
43878,neu,0.33,0.34,0.33
43879,neu,0.33,0.34,0.33
43880,neu,0.33,0.34,0.33
43881,neu,0.33,0.34,0.33
43882,neu,0.33,0.34,0.33
43883,neu,0.33,0.34,0.33
43884,pos,0.5243369340896606,0.0,0.4756630659103393
43885,neu,0.33,0.34,0.33
43886,neg,0.2450745701789856,0.0,0.7549254298210144
43887,neu,0.33,0.34,0.33
43888,neu,0.33,0.34,0.33
43889,neu,0.33,0.34,0.33
43890,neu,0.33,0.34,0.33
43891,neu,0.33,0.34,0.33
43892,neu,0.33,0.34,0.33
43893,neu,0.33,0.34,0.33
43894,neu,0.33,0.34,0.33
43895,pos,0.919480800628662,0.0,0.0805191993713378
43896,neu,0.33,0.34,0.33
43897,neu,0.33,0.34,0.33
43898,neu,0.33,0.34,0.33
43899,neg,0.0790943503379821,0.0,0.9209056496620178
43900,pos,0.696344792842865,0.0,0.303655207157135
43901,neu,0.33,0.34,0.33
43902,neu,0.33,0.34,0.33
43903,neg,0.5129639208316803,0.0,0.4870360791683197
43904,neu,0.33,0.34,0.33
43905,neu,0.33,0.34,0.33
43906,neu,0.33,0.34,0.33
43907,neu,0.33,0.34,0.33
43908,neu,0.33,0.34,0.33
43909,neu,0.33,0.34,0.33
43910,neu,0.33,0.34,0.33
43911,neu,0.33,0.34,0.33
43912,neu,0.33,0.34,0.33
43913,neu,0.33,0.34,0.33
43914,pos,0.496494323015213,0.0,0.503505676984787
43915,neu,0.33,0.34,0.33
43916,neu,0.33,0.34,0.33
43917,neu,0.33,0.34,0.33
43918,neu,0.33,0.34,0.33
43919,neu,0.33,0.34,0.33
43920,neu,0.33,0.34,0.33
43921,neu,0.33,0.34,0.33
43922,neu,0.33,0.34,0.33
43923,neu,0.33,0.34,0.33
43924,neu,0.33,0.34,0.33
43925,neu,0.33,0.34,0.33
43926,pos,0.496494323015213,0.0,0.503505676984787
43927,neu,0.33,0.34,0.33
43928,neu,0.33,0.34,0.33
43929,neu,0.33,0.34,0.33
43930,neu,0.33,0.34,0.33
43931,neu,0.33,0.34,0.33
43932,neu,0.33,0.34,0.33
43933,neu,0.33,0.34,0.33
43934,neu,0.33,0.34,0.33
43935,neu,0.33,0.34,0.33
43936,neu,0.33,0.34,0.33
43937,neu,0.33,0.34,0.33
43938,pos,0.496494323015213,0.0,0.503505676984787
43939,neu,0.33,0.34,0.33
43940,pos,0.905173122882843,0.0,0.0948268771171569
43941,neg,0.0730739831924438,0.0,0.9269260168075562
43942,pos,0.8131197690963745,0.0,0.1868802309036255
43943,neu,0.33,0.34,0.33
43944,neu,0.33,0.34,0.33
43945,pos,0.7294864058494568,0.0,0.2705135941505432
43946,neu,0.33,0.34,0.33
43947,neg,0.0730739831924438,0.0,0.9269260168075562
43948,pos,0.8131197690963745,0.0,0.1868802309036255
43949,pos,0.7294864058494568,0.0,0.2705135941505432
43950,neu,0.33,0.34,0.33
43951,pos,0.6056804060935974,0.0,0.3943195939064026
43952,neg,0.0730739831924438,0.0,0.9269260168075562
43953,pos,0.8131197690963745,0.0,0.1868802309036255
43954,neu,0.33,0.34,0.33
43955,pos,0.7294864058494568,0.0,0.2705135941505432
43956,neu,0.33,0.34,0.33
43957,neg,0.0730739831924438,0.0,0.9269260168075562
43958,pos,0.8131197690963745,0.0,0.1868802309036255
43959,pos,0.7294864058494568,0.0,0.2705135941505432
43960,neu,0.33,0.34,0.33
43961,neu,0.33,0.34,0.33
43962,neu,0.33,0.34,0.33
43963,neg,0.0730739831924438,0.0,0.9269260168075562
43964,pos,0.8131197690963745,0.0,0.1868802309036255
43965,neu,0.33,0.34,0.33
43966,neu,0.33,0.34,0.33
43967,pos,0.7294864058494568,0.0,0.2705135941505432
43968,neu,0.33,0.34,0.33
43969,neg,0.0730739831924438,0.0,0.9269260168075562
43970,pos,0.8131197690963745,0.0,0.1868802309036255
43971,neu,0.33,0.34,0.33
43972,neu,0.33,0.34,0.33
43973,pos,0.7294864058494568,0.0,0.2705135941505432
43974,neu,0.33,0.34,0.33
43975,pos,0.8629336953163147,0.0,0.1370663046836853
43976,pos,0.5878649353981018,0.0,0.4121350646018982
43977,neu,0.33,0.34,0.33
43978,neg,0.1263120770454406,0.0,0.8736879229545593
43979,neu,0.33,0.34,0.33
43980,pos,0.8629336953163147,0.0,0.1370663046836853
43981,pos,0.5878649353981018,0.0,0.4121350646018982
43982,neu,0.33,0.34,0.33
43983,neg,0.1263120770454406,0.0,0.8736879229545593
43984,neu,0.33,0.34,0.33
43985,neu,0.33,0.34,0.33
43986,pos,0.8399014472961426,0.0,0.1600985527038574
43987,pos,0.5772130489349365,0.0,0.4227869510650635
43988,neu,0.33,0.34,0.33
43989,pos,0.8399014472961426,0.0,0.1600985527038574
43990,pos,0.5772130489349365,0.0,0.4227869510650635
43991,pos,0.8761245012283325,0.0,0.1238754987716674
43992,neg,0.3534861803054809,0.0,0.646513819694519
43993,neu,0.33,0.34,0.33
43994,neu,0.33,0.34,0.33
43995,neu,0.33,0.34,0.33
43996,pos,0.8761245012283325,0.0,0.1238754987716674
43997,neg,0.3534861803054809,0.0,0.646513819694519
43998,neu,0.33,0.34,0.33
43999,neu,0.33,0.34,0.33
44000,neu,0.33,0.34,0.33
44001,pos,0.8599306344985962,0.0,0.1400693655014038
44002,neu,0.33,0.34,0.33
44003,pos,0.9414032697677612,0.0,0.0585967302322387
44004,neg,0.2766531109809875,0.0,0.7233468890190125
44005,neu,0.33,0.34,0.33
44006,neu,0.33,0.34,0.33
44007,neu,0.33,0.34,0.33
44008,neu,0.33,0.34,0.33
44009,neu,0.33,0.34,0.33
44010,pos,0.7963762283325195,0.0,0.2036237716674804
44011,neg,0.4438400864601135,0.0,0.5561599135398865
44012,neg,0.431063711643219,0.0,0.568936288356781
44013,neu,0.33,0.34,0.33
44014,neu,0.33,0.34,0.33
44015,neu,0.33,0.34,0.33
44016,neu,0.33,0.34,0.33
44017,pos,0.7963762283325195,0.0,0.2036237716674804
44018,neg,0.4438400864601135,0.0,0.5561599135398865
44019,neg,0.431063711643219,0.0,0.568936288356781
44020,neu,0.33,0.34,0.33
44021,neu,0.33,0.34,0.33
44022,neu,0.33,0.34,0.33
44023,neu,0.33,0.34,0.33
44024,neg,0.6111918985843658,0.0,0.3888081014156341
44025,neu,0.33,0.34,0.33
44026,neg,0.4328936338424682,0.0,0.5671063661575317
44027,neg,0.1881699562072754,0.0,0.8118300437927246
44028,pos,0.7141883373260498,0.0,0.2858116626739502
44029,neu,0.33,0.34,0.33
44030,neu,0.33,0.34,0.33
44031,pos,0.6426367163658142,0.0,0.3573632836341858
44032,neu,0.33,0.34,0.33
44033,pos,0.8321568369865417,0.0,0.1678431630134582
44034,neu,0.33,0.34,0.33
44035,neu,0.33,0.34,0.33
44036,neg,0.61119145154953,0.0,0.3888085484504699
44037,neu,0.33,0.34,0.33
44038,neg,0.4328930377960205,0.0,0.5671069622039795
44039,neg,0.188170313835144,0.0,0.811829686164856
44040,pos,0.7141891121864319,0.0,0.2858108878135681
44041,neu,0.33,0.34,0.33
44042,neu,0.33,0.34,0.33
44043,pos,0.6426371932029724,0.0,0.3573628067970276
44044,neu,0.33,0.34,0.33
44045,pos,0.8321568369865417,0.0,0.1678431630134582
44046,neu,0.33,0.34,0.33
44047,neu,0.33,0.34,0.33
44048,neu,0.33,0.34,0.33
44049,neu,0.33,0.34,0.33
44050,neu,0.33,0.34,0.33
44051,neu,0.33,0.34,0.33
44052,neg,0.4432092905044555,0.0,0.5567907094955444
44053,neu,0.33,0.34,0.33
44054,pos,0.501343846321106,0.0,0.498656153678894
44055,neu,0.33,0.34,0.33
44056,neu,0.33,0.34,0.33
44057,pos,0.8402913212776184,0.0,0.1597086787223816
44058,neg,0.3883088231086731,0.0,0.6116911768913269
44059,neu,0.33,0.34,0.33
44060,neu,0.33,0.34,0.33
44061,neu,0.33,0.34,0.33
44062,neu,0.33,0.34,0.33
44063,neu,0.33,0.34,0.33
44064,neu,0.33,0.34,0.33
44065,neu,0.33,0.34,0.33
44066,neu,0.33,0.34,0.33
44067,neu,0.33,0.34,0.33
44068,neu,0.33,0.34,0.33
44069,neu,0.33,0.34,0.33
44070,neu,0.33,0.34,0.33
44071,neu,0.33,0.34,0.33
44072,neu,0.33,0.34,0.33
44073,neu,0.33,0.34,0.33
44074,pos,0.789472222328186,0.0,0.2105277776718139
44075,neu,0.33,0.34,0.33
44076,neu,0.33,0.34,0.33
44077,neu,0.33,0.34,0.33
44078,neu,0.33,0.34,0.33
44079,neu,0.33,0.34,0.33
44080,neu,0.33,0.34,0.33
44081,neu,0.33,0.34,0.33
44082,pos,0.789472222328186,0.0,0.2105277776718139
44083,neu,0.33,0.34,0.33
44084,neu,0.33,0.34,0.33
44085,neu,0.33,0.34,0.33
44086,neu,0.33,0.34,0.33
44087,neu,0.33,0.34,0.33
44088,neu,0.33,0.34,0.33
44089,neu,0.33,0.34,0.33
44090,pos,0.789472222328186,0.0,0.2105277776718139
44091,neu,0.33,0.34,0.33
44092,neu,0.33,0.34,0.33
44093,neu,0.33,0.34,0.33
44094,pos,0.780046820640564,0.0,0.219953179359436
44095,pos,0.9122158885002136,0.0,0.0877841114997863
44096,neg,0.2644709348678589,0.0,0.7355290651321411
44097,neu,0.33,0.34,0.33
44098,pos,0.9390043020248412,0.0,0.0609956979751586
44099,neu,0.33,0.34,0.33
44100,neu,0.33,0.34,0.33
44101,neu,0.33,0.34,0.33
44102,pos,0.780046820640564,0.0,0.219953179359436
44103,pos,0.9122158885002136,0.0,0.0877841114997863
44104,neg,0.2644709348678589,0.0,0.7355290651321411
44105,neu,0.33,0.34,0.33
44106,pos,0.9390043020248412,0.0,0.0609956979751586
44107,neu,0.33,0.34,0.33
44108,neu,0.33,0.34,0.33
44109,neu,0.33,0.34,0.33
44110,pos,0.780046820640564,0.0,0.219953179359436
44111,pos,0.9122158885002136,0.0,0.0877841114997863
44112,neg,0.2644709348678589,0.0,0.7355290651321411
44113,neu,0.33,0.34,0.33
44114,pos,0.9390043020248412,0.0,0.0609956979751586
44115,neu,0.33,0.34,0.33
44116,pos,0.6169707179069519,0.0,0.3830292820930481
44117,pos,0.7576037049293518,0.0,0.2423962950706482
44118,pos,0.7565478682518005,0.0,0.2434521317481994
44119,neu,0.33,0.34,0.33
44120,neu,0.33,0.34,0.33
44121,neu,0.33,0.34,0.33
44122,pos,0.6169707179069519,0.0,0.3830292820930481
44123,pos,0.7576037049293518,0.0,0.2423962950706482
44124,pos,0.7565478682518005,0.0,0.2434521317481994
44125,neu,0.33,0.34,0.33
44126,neu,0.33,0.34,0.33
44127,pos,0.6814296245574951,0.0,0.3185703754425049
44128,neu,0.33,0.34,0.33
44129,neu,0.33,0.34,0.33
44130,neu,0.33,0.34,0.33
44131,neu,0.33,0.34,0.33
44132,neu,0.33,0.34,0.33
44133,neu,0.33,0.34,0.33
44134,pos,0.6814296245574951,0.0,0.3185703754425049
44135,neu,0.33,0.34,0.33
44136,neu,0.33,0.34,0.33
44137,neu,0.33,0.34,0.33
44138,neu,0.33,0.34,0.33
44139,neu,0.33,0.34,0.33
44140,neu,0.33,0.34,0.33
44141,neu,0.33,0.34,0.33
44142,neu,0.33,0.34,0.33
44143,pos,0.8475270867347717,0.0,0.1524729132652282
44144,neu,0.33,0.34,0.33
44145,neu,0.33,0.34,0.33
44146,neu,0.33,0.34,0.33
44147,pos,0.6814296245574951,0.0,0.3185703754425049
44148,neu,0.33,0.34,0.33
44149,neu,0.33,0.34,0.33
44150,neu,0.33,0.34,0.33
44151,neu,0.33,0.34,0.33
44152,neu,0.33,0.34,0.33
44153,neu,0.33,0.34,0.33
44154,neu,0.33,0.34,0.33
44155,pos,0.9054321646690368,0.0,0.0945678353309631
44156,neg,0.1002919673919677,0.0,0.8997080326080322
44157,neu,0.33,0.34,0.33
44158,neu,0.33,0.34,0.33
44159,pos,0.8887685537338257,0.0,0.1112314462661743
44160,neu,0.33,0.34,0.33
44161,neu,0.33,0.34,0.33
44162,neu,0.33,0.34,0.33
44163,neu,0.33,0.34,0.33
44164,neu,0.33,0.34,0.33
44165,neu,0.33,0.34,0.33
44166,neu,0.33,0.34,0.33
44167,neu,0.33,0.34,0.33
44168,neu,0.33,0.34,0.33
44169,neu,0.33,0.34,0.33
44170,pos,0.9045001864433287,0.0,0.0954998135566711
44171,neg,0.4871093034744262,0.0,0.5128906965255737
44172,pos,0.7998891472816467,0.0,0.2001108527183532
44173,pos,0.7516317963600159,0.0,0.2483682036399841
44174,neu,0.33,0.34,0.33
44175,pos,0.8139000535011292,0.0,0.1860999464988708
44176,pos,0.9045001864433287,0.0,0.0954998135566711
44177,neg,0.4871093034744262,0.0,0.5128906965255737
44178,pos,0.7516317963600159,0.0,0.2483682036399841
44179,neu,0.33,0.34,0.33
44180,pos,0.8139000535011292,0.0,0.1860999464988708
44181,neu,0.33,0.34,0.33
44182,neu,0.33,0.34,0.33
44183,neu,0.33,0.34,0.33
44184,neu,0.33,0.34,0.33
44185,neu,0.33,0.34,0.33
44186,neu,0.33,0.34,0.33
44187,neu,0.33,0.34,0.33
44188,neu,0.33,0.34,0.33
44189,neu,0.33,0.34,0.33
44190,neu,0.33,0.34,0.33
44191,neu,0.33,0.34,0.33
44192,neg,0.0751088857650756,0.0,0.9248911142349244
44193,neu,0.33,0.34,0.33
44194,pos,0.9570223093032836,0.0,0.0429776906967163
44195,neu,0.33,0.34,0.33
44196,pos,0.6705398559570312,0.0,0.3294601440429687
44197,neu,0.33,0.34,0.33
44198,pos,0.7061618566513062,0.0,0.2938381433486938
44199,pos,0.8699195384979248,0.0,0.1300804615020752
44200,neu,0.33,0.34,0.33
44201,neu,0.33,0.34,0.33
44202,neu,0.33,0.34,0.33
44203,neu,0.33,0.34,0.33
44204,neg,0.0751088857650756,0.0,0.9248911142349244
44205,neu,0.33,0.34,0.33
44206,pos,0.9570223093032836,0.0,0.0429776906967163
44207,neu,0.33,0.34,0.33
44208,neu,0.33,0.34,0.33
44209,neu,0.33,0.34,0.33
44210,neu,0.33,0.34,0.33
44211,neg,0.0751088857650756,0.0,0.9248911142349244
44212,neu,0.33,0.34,0.33
44213,pos,0.9570223093032836,0.0,0.0429776906967163
44214,neu,0.33,0.34,0.33
44215,neu,0.33,0.34,0.33
44216,pos,0.9161571860313416,0.0,0.0838428139686584
44217,pos,0.8207123875617981,0.0,0.1792876124382019
44218,neg,0.0698897838592529,0.0,0.9301102161407472
44219,neu,0.33,0.34,0.33
44220,neu,0.33,0.34,0.33
44221,pos,0.6705398559570312,0.0,0.3294601440429687
44222,neu,0.33,0.34,0.33
44223,pos,0.7061618566513062,0.0,0.2938381433486938
44224,pos,0.8699195384979248,0.0,0.1300804615020752
44225,neu,0.33,0.34,0.33
44226,neu,0.33,0.34,0.33
44227,neg,0.4678153991699219,0.0,0.5321846008300781
44228,neu,0.33,0.34,0.33
44229,neu,0.33,0.34,0.33
44230,neg,0.0751088857650756,0.0,0.9248911142349244
44231,neu,0.33,0.34,0.33
44232,pos,0.9570223093032836,0.0,0.0429776906967163
44233,neu,0.33,0.34,0.33
44234,neu,0.33,0.34,0.33
44235,pos,0.9161571860313416,0.0,0.0838428139686584
44236,pos,0.8207123875617981,0.0,0.1792876124382019
44237,neg,0.0698897838592529,0.0,0.9301102161407472
44238,neu,0.33,0.34,0.33
44239,neu,0.33,0.34,0.33
44240,neu,0.33,0.34,0.33
44241,neu,0.33,0.34,0.33
44242,neu,0.33,0.34,0.33
44243,neu,0.33,0.34,0.33
44244,neu,0.33,0.34,0.33
44245,neu,0.33,0.34,0.33
44246,neu,0.33,0.34,0.33
44247,neu,0.33,0.34,0.33
44248,neu,0.33,0.34,0.33
44249,neu,0.33,0.34,0.33
44250,neu,0.33,0.34,0.33
44251,neu,0.33,0.34,0.33
44252,neu,0.33,0.34,0.33
44253,neu,0.33,0.34,0.33
44254,neu,0.33,0.34,0.33
44255,neu,0.33,0.34,0.33
44256,neu,0.33,0.34,0.33
44257,neu,0.33,0.34,0.33
44258,neu,0.33,0.34,0.33
44259,neu,0.33,0.34,0.33
44260,neu,0.33,0.34,0.33
44261,neu,0.33,0.34,0.33
44262,neu,0.33,0.34,0.33
44263,neu,0.33,0.34,0.33
44264,neu,0.33,0.34,0.33
44265,neu,0.33,0.34,0.33
44266,neu,0.33,0.34,0.33
44267,neu,0.33,0.34,0.33
44268,neu,0.33,0.34,0.33
44269,neu,0.33,0.34,0.33
44270,neu,0.33,0.34,0.33
44271,neu,0.33,0.34,0.33
44272,pos,0.7540948390960693,0.0,0.2459051609039306
44273,neg,0.1978850364685058,0.0,0.8021149635314941
44274,pos,0.5570536255836487,0.0,0.4429463744163513
44275,neu,0.33,0.34,0.33
44276,neu,0.33,0.34,0.33
44277,neu,0.33,0.34,0.33
44278,pos,0.783999502658844,0.0,0.216000497341156
44279,pos,0.7540948390960693,0.0,0.2459051609039306
44280,neg,0.1978850364685058,0.0,0.8021149635314941
44281,pos,0.5570536255836487,0.0,0.4429463744163513
44282,neu,0.33,0.34,0.33
44283,neu,0.33,0.34,0.33
44284,neu,0.33,0.34,0.33
44285,pos,0.783999502658844,0.0,0.216000497341156
44286,pos,0.7540948390960693,0.0,0.2459051609039306
44287,neg,0.1978850364685058,0.0,0.8021149635314941
44288,pos,0.5570536255836487,0.0,0.4429463744163513
44289,neu,0.33,0.34,0.33
44290,neu,0.33,0.34,0.33
44291,neu,0.33,0.34,0.33
44292,pos,0.783999502658844,0.0,0.216000497341156
44293,neg,0.4492939710617065,0.0,0.5507060289382935
44294,neg,0.4177116155624389,0.0,0.582288384437561
44295,neg,0.4378473162651062,0.0,0.5621526837348938
44296,neu,0.33,0.34,0.33
44297,neu,0.33,0.34,0.33
44298,neu,0.33,0.34,0.33
44299,neu,0.33,0.34,0.33
44300,neu,0.33,0.34,0.33
44301,neu,0.33,0.34,0.33
44302,neu,0.33,0.34,0.33
44303,neu,0.33,0.34,0.33
44304,neu,0.33,0.34,0.33
44305,neu,0.33,0.34,0.33
44306,neu,0.33,0.34,0.33
44307,neu,0.33,0.34,0.33
44308,neu,0.33,0.34,0.33
44309,neu,0.33,0.34,0.33
44310,neu,0.33,0.34,0.33
44311,neu,0.33,0.34,0.33
44312,neu,0.33,0.34,0.33
44313,neu,0.33,0.34,0.33
44314,neu,0.33,0.34,0.33
44315,neu,0.33,0.34,0.33
44316,neu,0.33,0.34,0.33
44317,pos,0.9428010582923888,0.0,0.057198941707611
44318,neu,0.33,0.34,0.33
44319,pos,0.8603557348251343,0.0,0.1396442651748657
44320,neu,0.33,0.34,0.33
44321,neu,0.33,0.34,0.33
44322,neg,0.4297976493835449,0.0,0.5702023506164551
44323,neu,0.33,0.34,0.33
44324,neu,0.33,0.34,0.33
44325,neu,0.33,0.34,0.33
44326,neu,0.33,0.34,0.33
44327,neu,0.33,0.34,0.33
44328,neg,0.0592423677444458,0.0,0.9407576322555542
44329,neu,0.33,0.34,0.33
44330,neu,0.33,0.34,0.33
44331,neg,0.0592423677444458,0.0,0.9407576322555542
44332,neu,0.33,0.34,0.33
44333,neu,0.33,0.34,0.33
44334,neu,0.33,0.34,0.33
44335,neu,0.33,0.34,0.33
44336,neu,0.33,0.34,0.33
44337,neu,0.33,0.34,0.33
44338,neu,0.33,0.34,0.33
44339,neu,0.33,0.34,0.33
44340,neu,0.33,0.34,0.33
44341,neu,0.33,0.34,0.33
44342,neu,0.33,0.34,0.33
44343,neu,0.33,0.34,0.33
44344,neu,0.33,0.34,0.33
44345,neu,0.33,0.34,0.33
44346,neg,0.0592423677444458,0.0,0.9407576322555542
44347,neu,0.33,0.34,0.33
44348,neu,0.33,0.34,0.33
44349,neg,0.0592423677444458,0.0,0.9407576322555542
44350,neu,0.33,0.34,0.33
44351,neu,0.33,0.34,0.33
44352,neg,0.0592423677444458,0.0,0.9407576322555542
44353,neu,0.33,0.34,0.33
44354,neu,0.33,0.34,0.33
44355,neg,0.0592423677444458,0.0,0.9407576322555542
44356,neu,0.33,0.34,0.33
44357,neu,0.33,0.34,0.33
44358,neg,0.0592423677444458,0.0,0.9407576322555542
44359,neu,0.33,0.34,0.33
44360,neu,0.33,0.34,0.33
44361,neg,0.0592423677444458,0.0,0.9407576322555542
44362,neu,0.33,0.34,0.33
44363,neu,0.33,0.34,0.33
44364,neg,0.0592423677444458,0.0,0.9407576322555542
44365,neu,0.33,0.34,0.33
44366,neu,0.33,0.34,0.33
44367,neg,0.0592423677444458,0.0,0.9407576322555542
44368,neu,0.33,0.34,0.33
44369,neu,0.33,0.34,0.33
44370,neg,0.0592423677444458,0.0,0.9407576322555542
44371,neu,0.33,0.34,0.33
44372,neu,0.33,0.34,0.33
44373,neu,0.33,0.34,0.33
44374,neu,0.33,0.34,0.33
44375,neu,0.33,0.34,0.33
44376,neu,0.33,0.34,0.33
44377,neu,0.33,0.34,0.33
44378,neu,0.33,0.34,0.33
44379,pos,0.6457422971725464,0.0,0.3542577028274536
44380,pos,0.633670449256897,0.0,0.366329550743103
44381,neu,0.33,0.34,0.33
44382,neu,0.33,0.34,0.33
44383,pos,0.7542891502380371,0.0,0.2457108497619629
44384,pos,0.4902172386646271,0.0,0.5097827613353729
44385,neu,0.33,0.34,0.33
44386,neu,0.33,0.34,0.33
44387,neg,0.2210790514945984,0.0,0.7789209485054016
44388,neu,0.33,0.34,0.33
44389,neu,0.33,0.34,0.33
44390,neu,0.33,0.34,0.33
44391,neu,0.33,0.34,0.33
44392,pos,0.6933110952377319,0.0,0.306688904762268
44393,neu,0.33,0.34,0.33
44394,pos,0.7342711091041565,0.0,0.2657288908958435
44395,neu,0.33,0.34,0.33
44396,neu,0.33,0.34,0.33
44397,neu,0.33,0.34,0.33
44398,neu,0.33,0.34,0.33
44399,pos,0.6933110952377319,0.0,0.306688904762268
44400,neu,0.33,0.34,0.33
44401,pos,0.7342711091041565,0.0,0.2657288908958435
44402,pos,0.7611162662506104,0.0,0.2388837337493896
44403,neu,0.33,0.34,0.33
44404,neu,0.33,0.34,0.33
44405,neu,0.33,0.34,0.33
44406,neu,0.33,0.34,0.33
44407,pos,0.6933110952377319,0.0,0.306688904762268
44408,neu,0.33,0.34,0.33
44409,pos,0.7342711091041565,0.0,0.2657288908958435
44410,neu,0.33,0.34,0.33
44411,neu,0.33,0.34,0.33
44412,neu,0.33,0.34,0.33
44413,neu,0.33,0.34,0.33
